H	T	d	Uc	L
7.50	17.00	96.00	-2.50	338.2843252063
10.00	17.00	96.00	-2.50	339.7472892844
12.50	17.00	96.00	-2.50	341.6057573190
15.00	17.00	96.00	-2.50	343.8445750243
2.50	18.00	96.00	-2.50	372.3747609977
5.00	18.00	96.00	-2.50	372.9487251512
7.50	18.00	96.00	-2.50	373.9012059803
10.00	18.00	96.00	-2.50	375.2262198629
12.50	18.00	96.00	-2.50	376.9157767544
15.00	18.00	96.00	-2.50	378.9602152284
2.50	19.00	96.00	-2.50	407.6112180742
5.00	19.00	96.00	-2.50	408.1435722679
7.50	19.00	96.00	-2.50	409.0282516296
10.00	19.00	96.00	-2.50	410.2614935072
12.50	19.00	96.00	-2.50	411.8382264575
15.00	19.00	96.00	-2.50	413.7522417724
2.50	20.00	96.00	-2.50	442.2805402931
5.00	20.00	96.00	-2.50	442.7872580358
7.50	20.00	96.00	-2.50	443.6301663613
10.00	20.00	96.00	-2.50	444.8068839886
12.50	20.00	96.00	-2.50	446.3141723607
15.00	20.00	96.00	-2.50	448.1480178412
2.50	8.00	98.50	-2.50	54.6553291687
2.50	9.00	98.50	-2.50	76.1255931284
5.00	9.00	98.50	-2.50	79.8512656112
7.50	9.00	98.50	-2.50	53.4799570342
2.50	10.00	98.50	-2.50	100.8274371749
5.00	10.00	98.50	-2.50	103.6717336105
7.50	10.00	98.50	-2.50	105.2846868079
10.00	10.00	98.50	-2.50	107.3656203543
2.50	11.00	98.50	-2.50	128.6560722480
5.00	11.00	98.50	-2.50	130.7868085019
7.50	11.00	98.50	-2.50	133.8109326340
10.00	11.00	98.50	-2.50	135.6617056617
12.50	11.00	98.50	-2.50	136.5742863058
2.50	12.00	98.50	-2.50	159.4630763270
5.00	12.00	98.50	-2.50	161.1073796522
7.50	12.00	98.50	-2.50	163.7293834544
10.00	12.00	98.50	-2.50	166.7954874979
12.50	12.00	98.50	-2.50	168.9526183692
15.00	12.00	98.50	-2.50	168.4715842565
2.50	13.00	98.50	-2.50	192.8742637165
5.00	13.00	98.50	-2.50	194.1720499702
7.50	13.00	98.50	-2.50	196.2727555891
10.00	13.00	98.50	-2.50	199.0951660127
12.50	13.00	98.50	-2.50	202.0604324916
15.00	13.00	98.50	-2.50	204.7361851956
2.50	14.00	98.50	-2.50	228.2234568061
5.00	14.00	98.50	-2.50	229.2682899045
7.50	14.00	98.50	-2.50	230.9756062344
10.00	14.00	98.50	-2.50	233.2990778272
12.50	14.00	98.50	-2.50	235.7455879646
15.00	14.00	98.50	-2.50	238.9832031433
2.50	15.00	98.50	-2.50	264.6965141893
5.00	15.00	98.50	-2.50	265.5567390919
7.50	15.00	98.50	-2.50	266.9711647903
10.00	15.00	98.50	-2.50	268.9128615317
12.50	15.00	98.50	-2.50	271.3476748866
15.00	15.00	98.50	-2.50	273.7056112680
2.50	16.00	98.50	-2.50	301.5652835039
5.00	16.00	98.50	-2.50	302.2926714827
7.50	16.00	98.50	-2.50	303.4937189457
10.00	16.00	98.50	-2.50	305.1524117482
12.50	16.00	98.50	-2.50	307.2479493242
15.00	16.00	98.50	-2.50	309.7560542416
2.50	17.00	98.50	-2.50	338.3222767075
5.00	17.00	98.50	-2.50	338.9557652575
7.50	17.00	98.50	-2.50	340.0047992086
10.00	17.00	98.50	-2.50	341.4596247051
12.50	17.00	98.50	-2.50	343.3073631941
15.00	17.00	98.50	-2.50	345.5326685799
2.50	18.00	98.50	-2.50	374.6801842905
5.00	18.00	98.50	-2.50	375.2486549908
7.50	18.00	98.50	-2.50	376.1919249265
10.00	18.00	98.50	-2.50	377.5039284818
12.50	18.00	98.50	-2.50	379.1765627487
15.00	18.00	98.50	-2.50	381.2000256182
2.50	19.00	98.50	-2.50	410.5093130932
5.00	19.00	98.50	-2.50	411.0341557520
7.50	19.00	98.50	-2.50	411.9062726900
10.00	19.00	98.50	-2.50	413.1218375837
12.50	19.00	98.50	-2.50	414.6756924774
15.00	19.00	98.50	-2.50	416.5615227939
2.50	20.00	98.50	-2.50	445.7739600624
5.00	20.00	98.50	-2.50	446.2712237125
7.50	20.00	98.50	-2.50	447.0983407244
10.00	20.00	98.50	-2.50	448.2528798588
12.50	20.00	98.50	-2.50	449.7315364505
15.00	20.00	98.50	-2.50	451.5302190767
2.50	8.00	3.50	-2.00	27.5558358278
2.50	9.00	3.50	-2.00	36.1444519849
2.50	10.00	3.50	-2.00	42.1676989469
2.50	11.00	3.50	-2.00	47.9478233663
2.50	12.00	3.50	-2.00	56.2369481711
2.50	13.00	3.50	-2.00	61.8018178872
2.50	14.00	3.50	-2.00	67.3689207007
2.50	15.00	3.50	-2.00	72.0940860337
2.50	19.00	3.50	-2.00	74.1980540548
2.50	6.00	8.50	-2.00	17.8862633130
2.50	7.00	8.50	-2.00	37.8792347344
2.50	8.00	8.50	-2.00	47.3841416234
2.50	9.00	8.50	-2.00	56.3596108783
5.00	9.00	8.50	-2.00	59.0906030517
2.50	10.00	8.50	-2.00	64.9919568194
5.00	10.00	8.50	-2.00	70.0449545175
2.50	11.00	8.50	-2.00	73.5115213594
5.00	11.00	8.50	-2.00	78.8954891174
2.50	12.00	8.50	-2.00	81.9664136191
5.00	12.00	8.50	-2.00	87.2128202895
2.50	13.00	8.50	-2.00	90.3861410395
5.00	13.00	8.50	-2.00	100.2768262355
2.50	14.00	8.50	-2.00	98.7880379381
5.00	14.00	8.50	-2.00	109.6655052002
2.50	15.00	8.50	-2.00	107.1817527052
5.00	15.00	8.50	-2.00	119.0817652195
2.50	16.00	8.50	-2.00	115.5722610689
5.00	16.00	8.50	-2.00	128.5011729908
2.50	17.00	8.50	-2.00	123.9618349859
5.00	17.00	8.50	-2.00	138.0561071984
2.50	18.00	8.50	-2.00	132.3512818279
5.00	18.00	8.50	-2.00	147.4462911554
2.50	19.00	8.50	-2.00	140.7406876735
5.00	19.00	8.50	-2.00	156.8359126019
2.50	20.00	8.50	-2.00	149.1298378352
5.00	20.00	8.50	-2.00	166.2247167875
2.50	7.00	6.00	-2.00	33.1146770071
2.50	8.00	6.00	-2.00	41.0868724653
2.50	9.00	6.00	-2.00	48.2590157277
2.50	10.00	6.00	-2.00	55.4020359045
2.50	11.00	6.00	-2.00	62.7802118908
2.50	12.00	6.00	-2.00	69.9125036931
2.50	13.00	6.00	-2.00	77.0424527067
5.00	13.00	6.00	-2.00	86.1288506173
2.50	14.00	6.00	-2.00	84.1706011380
5.00	14.00	6.00	-2.00	93.9714316837
2.50	15.00	6.00	-2.00	91.2966242814
5.00	15.00	6.00	-2.00	103.7670053075
2.50	16.00	6.00	-2.00	98.4200987954
5.00	16.00	6.00	-2.00	113.8750547270
2.50	17.00	6.00	-2.00	105.5407571767
5.00	17.00	6.00	-2.00	121.9944526916
2.50	18.00	6.00	-2.00	112.6585222032
5.00	18.00	6.00	-2.00	130.1205000069
2.50	19.00	6.00	-2.00	119.7734662000
5.00	19.00	6.00	-2.00	138.2471731982
2.50	20.00	6.00	-2.00	126.8857570136
5.00	20.00	6.00	-2.00	144.9938306429
2.50	7.00	11.00	-2.00	41.4237108712
2.50	8.00	11.00	-2.00	52.4972441682
5.00	8.00	11.00	-2.00	54.3845473923
2.50	9.00	11.00	-2.00	62.9855010181
5.00	9.00	11.00	-2.00	66.8265549726
2.50	10.00	11.00	-2.00	73.1280958896
5.00	10.00	11.00	-2.00	76.8333119328
2.50	11.00	11.00	-2.00	83.0374938419
5.00	11.00	11.00	-2.00	88.5702994939
7.50	11.00	11.00	-2.00	90.1645961454
2.50	12.00	11.00	-2.00	92.7929923576
5.00	12.00	11.00	-2.00	99.0215458680
7.50	12.00	11.00	-2.00	103.3661017183
2.50	13.00	11.00	-2.00	102.4482054937
5.00	13.00	11.00	-2.00	109.4836129951
7.50	13.00	11.00	-2.00	115.3500980451
2.50	14.00	11.00	-2.00	112.0392186292
5.00	14.00	11.00	-2.00	120.3865701241
7.50	14.00	11.00	-2.00	124.5249775385
2.50	15.00	11.00	-2.00	121.5902414738
5.00	15.00	11.00	-2.00	130.8621682393
7.50	15.00	11.00	-2.00	135.1507587802
2.50	16.00	11.00	-2.00	131.1173449094
5.00	16.00	11.00	-2.00	141.3422872699
7.50	16.00	11.00	-2.00	153.0047706755
2.50	17.00	11.00	-2.00	140.6309825509
5.00	17.00	11.00	-2.00	151.8252077126
7.50	17.00	11.00	-2.00	164.3003924887
2.50	18.00	11.00	-2.00	150.1377444337
5.00	18.00	11.00	-2.00	162.3094039109
7.50	18.00	11.00	-2.00	175.6334142183
2.50	19.00	11.00	-2.00	159.6416011053
5.00	19.00	11.00	-2.00	172.7936901556
7.50	19.00	11.00	-2.00	186.9194832663
2.50	20.00	11.00	-2.00	169.1447896041
5.00	20.00	11.00	-2.00	183.2772290532
7.50	20.00	11.00	-2.00	198.2053930302
2.50	6.00	13.50	-2.00	18.8425184871
2.50	7.00	13.50	-2.00	43.4742171784
2.50	8.00	13.50	-2.00	56.2722295279
5.00	8.00	13.50	-2.00	57.9407018887
2.50	9.00	13.50	-2.00	68.3996116632
5.00	9.00	13.50	-2.00	71.7136642527
2.50	10.00	13.50	-2.00	80.0446466311
5.00	10.00	13.50	-2.00	83.7956053209
7.50	10.00	13.50	-2.00	85.9159106208
2.50	11.00	13.50	-2.00	91.3413884950
5.00	11.00	13.50	-2.00	95.3637678061
7.50	11.00	13.50	-2.00	96.6725658112
2.50	12.00	13.50	-2.00	102.3936276897
5.00	12.00	13.50	-2.00	106.8626867966
7.50	12.00	13.50	-2.00	111.5407491484
10.00	12.00	13.50	-2.00	109.5623357397
2.50	13.00	13.50	-2.00	113.2745436565
5.00	13.00	13.50	-2.00	118.7714160469
7.50	13.00	13.50	-2.00	123.0404053581
10.00	13.00	13.50	-2.00	125.7951265635
2.50	14.00	13.50	-2.00	124.0353840097
5.00	14.00	13.50	-2.00	130.2298992083
7.50	14.00	13.50	-2.00	138.4069544591
10.00	14.00	13.50	-2.00	142.1193457794
2.50	15.00	13.50	-2.00	134.7123917215
5.00	15.00	13.50	-2.00	141.6780136925
7.50	15.00	13.50	-2.00	150.6413088111
10.00	15.00	13.50	-2.00	150.2441185660
2.50	16.00	13.50	-2.00	145.3314460754
5.00	16.00	13.50	-2.00	153.1230047138
7.50	16.00	13.50	-2.00	162.8495567256
10.00	16.00	13.50	-2.00	166.2022867132
2.50	17.00	13.50	-2.00	155.9111100074
5.00	17.00	13.50	-2.00	164.5684291226
7.50	17.00	13.50	-2.00	175.0942482796
10.00	17.00	13.50	-2.00	178.6651652642
2.50	18.00	13.50	-2.00	166.4646728307
5.00	18.00	13.50	-2.00	176.0156215900
7.50	18.00	13.50	-2.00	187.3479985488
10.00	18.00	13.50	-2.00	191.0155355181
2.50	19.00	13.50	-2.00	177.0015667351
5.00	19.00	13.50	-2.00	187.4647068287
7.50	19.00	13.50	-2.00	199.9512431674
10.00	19.00	13.50	-2.00	212.4401806117
2.50	20.00	13.50	-2.00	187.5283841279
5.00	20.00	13.50	-2.00	198.9152401981
7.50	20.00	13.50	-2.00	212.1753518783
10.00	20.00	13.50	-2.00	225.3498527539
2.50	6.00	16.00	-2.00	25.0798582012
2.50	7.00	16.00	-2.00	44.7405523833
2.50	8.00	16.00	-2.00	59.0750506677
5.00	8.00	16.00	-2.00	62.6302346782
2.50	9.00	16.00	-2.00	72.7707427607
5.00	9.00	16.00	-2.00	75.7874690172
7.50	9.00	16.00	-2.00	61.0746864148
2.50	10.00	16.00	-2.00	85.8839154069
5.00	10.00	16.00	-2.00	88.9402505177
7.50	10.00	16.00	-2.00	89.8666012346
2.50	11.00	16.00	-2.00	98.5449147789
5.00	11.00	16.00	-2.00	101.6946549792
7.50	11.00	16.00	-2.00	105.8262828191
10.00	11.00	16.00	-2.00	96.0648176659
2.50	12.00	16.00	-2.00	110.8749327827
5.00	12.00	16.00	-2.00	114.6352261718
7.50	12.00	16.00	-2.00	118.2053185885
10.00	12.00	16.00	-2.00	120.0216827644
2.50	13.00	16.00	-2.00	122.9640501104
5.00	13.00	16.00	-2.00	127.1403068256
7.50	13.00	16.00	-2.00	133.0198054222
10.00	13.00	16.00	-2.00	133.7014277851
2.50	14.00	16.00	-2.00	134.8769330886
5.00	14.00	16.00	-2.00	139.5715751115
7.50	14.00	16.00	-2.00	146.0727975700
10.00	14.00	16.00	-2.00	150.5167790444
12.50	14.00	16.00	-2.00	162.1516849326
2.50	15.00	16.00	-2.00	146.6602328881
5.00	15.00	16.00	-2.00	151.9566477285
7.50	15.00	16.00	-2.00	159.1401334773
10.00	15.00	16.00	-2.00	163.9234693197
12.50	15.00	16.00	-2.00	166.6715164542
2.50	16.00	16.00	-2.00	158.3480681510
5.00	16.00	16.00	-2.00	164.3146056014
7.50	16.00	16.00	-2.00	172.2294638286
10.00	16.00	16.00	-2.00	177.0496874257
12.50	16.00	16.00	-2.00	184.5846127583
2.50	17.00	16.00	-2.00	169.9657276996
5.00	17.00	16.00	-2.00	176.6579988985
7.50	17.00	16.00	-2.00	185.9244285529
10.00	17.00	16.00	-2.00	195.8407524219
12.50	17.00	16.00	-2.00	192.7374251644
2.50	18.00	16.00	-2.00	181.5321440066
5.00	18.00	16.00	-2.00	188.9946611125
7.50	18.00	16.00	-2.00	199.0224143408
10.00	18.00	16.00	-2.00	209.6439600864
12.50	18.00	16.00	-2.00	211.6661846778
2.50	19.00	16.00	-2.00	193.0615704578
5.00	19.00	16.00	-2.00	201.3291684700
7.50	19.00	16.00	-2.00	212.1264154922
10.00	19.00	16.00	-2.00	223.3619840761
12.50	19.00	16.00	-2.00	225.6746976888
2.50	20.00	16.00	-2.00	204.5647480775
5.00	20.00	16.00	-2.00	213.6639446527
7.50	20.00	16.00	-2.00	225.2344372874
10.00	20.00	16.00	-2.00	237.1372758343
12.50	20.00	16.00	-2.00	239.4647517829
2.50	6.00	18.50	-2.00	22.1197908930
2.50	7.00	18.50	-2.00	45.4825383885
2.50	8.00	18.50	-2.00	61.1071710709
5.00	8.00	18.50	-2.00	64.5104560458
2.50	9.00	18.50	-2.00	76.2684236926
5.00	9.00	18.50	-2.00	79.1969200994
7.50	9.00	18.50	-2.00	80.1364974515
2.50	10.00	18.50	-2.00	90.8004802155
5.00	10.00	18.50	-2.00	93.4405997911
7.50	10.00	18.50	-2.00	97.5269714644
10.00	10.00	18.50	-2.00	80.1555398635
2.50	11.00	18.50	-2.00	104.7931944770
5.00	11.00	18.50	-2.00	107.6678213487
7.50	11.00	18.50	-2.00	111.1632187758
10.00	11.00	18.50	-2.00	112.9604676496
2.50	12.00	18.50	-2.00	118.3741610860
5.00	12.00	18.50	-2.00	121.3983169861
7.50	12.00	18.50	-2.00	125.6863904447
10.00	12.00	18.50	-2.00	125.7744814794
2.50	13.00	18.50	-2.00	131.6470757436
5.00	13.00	18.50	-2.00	134.9452304258
7.50	13.00	18.50	-2.00	139.6841919740
10.00	13.00	18.50	-2.00	143.8252442228
12.50	13.00	18.50	-2.00	149.9800985228
2.50	14.00	18.50	-2.00	144.6888732660
5.00	14.00	18.50	-2.00	148.3594780746
7.50	14.00	18.50	-2.00	153.5763967298
10.00	14.00	18.50	-2.00	157.6674730559
12.50	14.00	18.50	-2.00	163.4521010272
2.50	15.00	18.50	-2.00	157.5559614843
5.00	15.00	18.50	-2.00	161.6811180354
7.50	15.00	18.50	-2.00	167.4623997054
10.00	15.00	18.50	-2.00	170.9619652927
12.50	15.00	18.50	-2.00	174.2760958945
2.50	16.00	18.50	-2.00	170.2900753904
5.00	16.00	18.50	-2.00	174.9400961294
7.50	16.00	18.50	-2.00	181.9698461613
10.00	16.00	18.50	-2.00	189.8319388420
12.50	16.00	18.50	-2.00	193.9925617309
2.50	17.00	18.50	-2.00	182.9225341858
5.00	17.00	18.50	-2.00	188.1581421778
7.50	17.00	18.50	-2.00	195.8722207273
10.00	17.00	18.50	-2.00	204.3818925613
12.50	17.00	18.50	-2.00	209.0734683602
15.00	17.00	18.50	-2.00	217.9925197397
2.50	18.00	18.50	-2.00	195.4771694205
5.00	18.00	18.50	-2.00	201.3506311571
7.50	18.00	18.50	-2.00	209.7789592547
10.00	18.00	18.50	-2.00	218.9572658143
12.50	18.00	18.50	-2.00	219.7778935898
15.00	18.00	18.50	-2.00	227.4008828716
2.50	19.00	18.50	-2.00	207.9723268886
5.00	19.00	18.50	-2.00	214.5281501261
7.50	19.00	18.50	-2.00	223.6908035515
10.00	19.00	18.50	-2.00	233.5500683123
15.00	19.00	18.50	-2.00	238.6973587719
2.50	20.00	18.50	-2.00	220.4222509454
5.00	20.00	18.50	-2.00	227.6977548645
7.50	20.00	18.50	-2.00	237.6074405021
10.00	20.00	18.50	-2.00	248.1549022892
12.50	20.00	18.50	-2.00	259.8207917560
15.00	20.00	18.50	-2.00	267.8773737094
2.50	6.00	21.00	-2.00	29.9317042670
2.50	7.00	21.00	-2.00	45.8981967554
2.50	8.00	21.00	-2.00	62.5445695577
5.00	8.00	21.00	-2.00	65.8137062597
2.50	9.00	21.00	-2.00	79.0400544684
5.00	9.00	21.00	-2.00	81.8094600604
7.50	9.00	21.00	-2.00	82.7261014320
2.50	10.00	21.00	-2.00	94.9293089007
5.00	10.00	21.00	-2.00	97.3104643973
7.50	10.00	21.00	-2.00	101.1906658520
10.00	10.00	21.00	-2.00	83.1490703475
2.50	11.00	21.00	-2.00	110.2161624471
5.00	11.00	21.00	-2.00	112.6999488418
7.50	11.00	21.00	-2.00	115.9926033818
10.00	11.00	21.00	-2.00	116.0442110818
2.50	12.00	21.00	-2.00	125.0185652458
5.00	12.00	21.00	-2.00	127.5520517438
7.50	12.00	21.00	-2.00	131.1745449794
10.00	12.00	21.00	-2.00	135.4743966837
12.50	12.00	21.00	-2.00	134.8218538916
2.50	13.00	21.00	-2.00	139.4487064205
5.00	13.00	21.00	-2.00	142.1513080853
7.50	13.00	21.00	-2.00	146.0083285635
10.00	13.00	21.00	-2.00	150.0536761432
12.50	13.00	21.00	-2.00	153.3811690260
2.50	14.00	21.00	-2.00	153.5941799204
5.00	14.00	21.00	-2.00	156.5582379715
7.50	14.00	21.00	-2.00	160.7647779795
10.00	14.00	21.00	-2.00	165.2111616472
12.50	14.00	21.00	-2.00	164.8979993801
15.00	14.00	21.00	-2.00	164.9147047157
2.50	15.00	21.00	-2.00	167.5206246243
5.00	15.00	21.00	-2.00	170.8228724939
7.50	15.00	21.00	-2.00	176.0924545986
10.00	15.00	21.00	-2.00	182.1558335229
12.50	15.00	21.00	-2.00	186.0368929053
15.00	15.00	21.00	-2.00	185.3800283650
2.50	16.00	21.00	-2.00	181.2771520823
5.00	16.00	21.00	-2.00	184.9842303065
7.50	16.00	21.00	-2.00	190.7965490010
10.00	16.00	21.00	-2.00	197.4289894510
12.50	16.00	21.00	-2.00	201.2863826763
15.00	16.00	21.00	-2.00	203.4064838822
2.50	17.00	21.00	-2.00	194.9008936775
5.00	17.00	21.00	-2.00	199.0720095459
7.50	17.00	21.00	-2.00	205.4824325103
10.00	17.00	21.00	-2.00	212.7189284706
12.50	17.00	21.00	-2.00	215.9500316507
15.00	17.00	21.00	-2.00	216.5552447496
2.50	18.00	21.00	-2.00	208.4203051776
5.00	18.00	21.00	-2.00	213.1084902732
7.50	18.00	21.00	-2.00	220.1598055576
10.00	18.00	21.00	-2.00	228.0336481421
12.50	18.00	21.00	-2.00	237.6089753340
15.00	18.00	21.00	-2.00	241.8630046594
2.50	19.00	21.00	-2.00	221.8574850231
5.00	19.00	21.00	-2.00	227.1101726507
7.50	19.00	21.00	-2.00	234.8347183785
10.00	19.00	21.00	-2.00	244.1245805863
12.50	19.00	21.00	-2.00	253.5536629561
15.00	19.00	21.00	-2.00	253.1736874957
2.50	20.00	21.00	-2.00	235.2297960173
5.00	20.00	21.00	-2.00	241.0890962974
7.50	20.00	21.00	-2.00	249.5105980852
10.00	20.00	21.00	-2.00	259.4482775085
12.50	20.00	21.00	-2.00	269.4331714031
15.00	20.00	21.00	-2.00	268.8502747767
2.50	6.00	23.50	-2.00	29.8892831216
2.50	7.00	23.50	-2.00	46.1231724335
2.50	8.00	23.50	-2.00	63.5363908816
5.00	8.00	23.50	-2.00	66.7169167010
2.50	9.00	23.50	-2.00	81.2118459536
5.00	9.00	23.50	-2.00	83.8962135003
7.50	9.00	23.50	-2.00	84.8015494543
2.50	10.00	23.50	-2.00	98.3839262219
5.00	10.00	23.50	-2.00	100.8022608431
7.50	10.00	23.50	-2.00	104.2560844167
10.00	10.00	23.50	-2.00	104.0872981202
2.50	11.00	23.50	-2.00	114.9229239698
5.00	11.00	23.50	-2.00	117.1440886424
7.50	11.00	23.50	-2.00	120.3027141130
10.00	11.00	23.50	-2.00	120.1685060479
2.50	12.00	23.50	-2.00	130.9162261847
5.00	12.00	23.50	-2.00	133.1125847049
7.50	12.00	23.50	-2.00	136.2594181151
10.00	12.00	23.50	-2.00	140.3742373633
12.50	12.00	23.50	-2.00	140.9708997470
2.50	13.00	23.50	-2.00	146.4770880818
5.00	13.00	23.50	-2.00	148.7647595974
7.50	13.00	23.50	-2.00	152.0440775609
10.00	13.00	23.50	-2.00	155.8327335430
12.50	13.00	23.50	-2.00	156.2778580791
2.50	14.00	23.50	-2.00	161.7012447931
5.00	14.00	23.50	-2.00	164.1671798723
7.50	14.00	23.50	-2.00	168.2079143195
10.00	14.00	23.50	-2.00	172.9261582926
12.50	14.00	23.50	-2.00	177.0377648082
15.00	14.00	23.50	-2.00	175.4135457203
2.50	15.00	23.50	-2.00	176.6627503313
5.00	15.00	23.50	-2.00	179.3778487140
7.50	15.00	23.50	-2.00	183.7875229197
10.00	15.00	23.50	-2.00	188.9243446378
12.50	15.00	23.50	-2.00	192.6313368877
15.00	15.00	23.50	-2.00	193.7329193217
2.50	16.00	23.50	-2.00	191.4178495816
5.00	16.00	23.50	-2.00	194.4434216936
7.50	16.00	23.50	-2.00	199.2971633292
10.00	16.00	23.50	-2.00	204.9104498547
12.50	16.00	23.50	-2.00	208.2391629467
15.00	16.00	23.50	-2.00	207.9742649980
2.50	17.00	23.50	-2.00	206.0094092892
5.00	17.00	23.50	-2.00	209.4004019208
7.50	17.00	23.50	-2.00	214.7599064670
10.00	17.00	23.50	-2.00	220.9077339118
12.50	17.00	23.50	-2.00	228.8524158418
15.00	17.00	23.50	-2.00	232.3616981548
2.50	18.00	23.50	-2.00	220.4704502776
5.00	18.00	23.50	-2.00	224.2770369570
7.50	18.00	23.50	-2.00	230.1929526641
10.00	18.00	23.50	-2.00	237.7283389526
12.50	18.00	23.50	-2.00	245.4595237958
15.00	18.00	23.50	-2.00	248.7192118776
2.50	19.00	23.50	-2.00	234.8267303519
5.00	19.00	23.50	-2.00	239.0950520735
7.50	19.00	23.50	-2.00	245.6085600741
10.00	19.00	23.50	-2.00	253.7537160567
12.50	19.00	23.50	-2.00	262.0529753764
15.00	19.00	23.50	-2.00	260.9472618268
2.50	20.00	23.50	-2.00	249.0985904640
5.00	20.00	23.50	-2.00	253.8710568245
7.50	20.00	23.50	-2.00	261.0150955299
10.00	20.00	23.50	-2.00	269.7874829906
12.50	20.00	23.50	-2.00	278.6834974357
15.00	20.00	23.50	-2.00	288.9920876318
2.50	6.00	26.00	-2.00	29.8430708600
2.50	7.00	26.00	-2.00	46.2421040438
2.50	8.00	26.00	-2.00	64.2049443988
5.00	8.00	26.00	-2.00	67.3083641887
2.50	9.00	26.00	-2.00	82.8926078142
5.00	9.00	26.00	-2.00	85.5367760417
7.50	9.00	26.00	-2.00	86.3377462127
2.50	10.00	26.00	-2.00	101.2603788419
5.00	10.00	26.00	-2.00	103.5591523627
7.50	10.00	26.00	-2.00	106.9106389152
10.00	10.00	26.00	-2.00	106.7215400370
2.50	11.00	26.00	-2.00	119.0044452087
5.00	11.00	26.00	-2.00	121.0452047182
7.50	11.00	26.00	-2.00	123.9535421388
10.00	11.00	26.00	-2.00	128.3385105010
12.50	11.00	26.00	-2.00	124.4092479159
2.50	12.00	26.00	-2.00	136.1570930260
5.00	12.00	26.00	-2.00	138.1155485831
7.50	12.00	26.00	-2.00	140.9247964371
10.00	12.00	26.00	-2.00	144.9090592377
12.50	12.00	26.00	-2.00	143.6773588245
2.50	13.00	26.00	-2.00	152.8227990231
5.00	13.00	26.00	-2.00	154.8136370590
7.50	13.00	26.00	-2.00	158.0988427995
10.00	13.00	26.00	-2.00	161.8594531214
12.50	13.00	26.00	-2.00	166.3921065006
15.00	13.00	26.00	-2.00	166.2598019373
2.50	14.00	26.00	-2.00	169.1018086276
5.00	14.00	26.00	-2.00	171.2080374089
7.50	14.00	26.00	-2.00	174.6813671210
10.00	14.00	26.00	-2.00	178.6789756751
12.50	14.00	26.00	-2.00	182.6847911397
15.00	14.00	26.00	-2.00	186.3933870569
2.50	15.00	26.00	-2.00	185.0753014750
5.00	15.00	26.00	-2.00	187.3628334230
7.50	15.00	26.00	-2.00	191.1162128019
10.00	15.00	26.00	-2.00	195.4219461060
12.50	15.00	26.00	-2.00	198.9659769045
15.00	15.00	26.00	-2.00	197.9943537577
2.50	16.00	26.00	-2.00	200.8062351487
5.00	16.00	26.00	-2.00	203.3312049346
7.50	16.00	26.00	-2.00	207.4399644921
10.00	16.00	26.00	-2.00	212.1329901544
12.50	16.00	26.00	-2.00	218.6909620885
15.00	16.00	26.00	-2.00	221.8953076796
2.50	17.00	26.00	-2.00	216.3431042644
5.00	17.00	26.00	-2.00	219.1556223816
7.50	17.00	26.00	-2.00	223.6831092649
10.00	17.00	26.00	-2.00	229.6996851371
12.50	17.00	26.00	-2.00	235.9221442866
15.00	17.00	26.00	-2.00	239.0957098320
2.50	18.00	26.00	-2.00	231.7234849569
5.00	18.00	26.00	-2.00	234.8695753988
7.50	18.00	26.00	-2.00	239.8696744106
10.00	18.00	26.00	-2.00	246.4151137688
12.50	18.00	26.00	-2.00	253.1570440425
15.00	18.00	26.00	-2.00	255.8616459087
2.50	19.00	26.00	-2.00	246.9767972762
5.00	19.00	26.00	-2.00	250.4993708002
7.50	19.00	26.00	-2.00	256.0179473216
10.00	19.00	26.00	-2.00	263.1273821471
12.50	19.00	26.00	-2.00	270.4215752363
15.00	19.00	26.00	-2.00	279.3970521592
2.50	20.00	26.00	-2.00	262.1263430685
5.00	20.00	26.00	-2.00	266.0656433038
7.50	20.00	26.00	-2.00	272.1414599976
10.00	20.00	26.00	-2.00	279.8410712826
12.50	20.00	26.00	-2.00	287.7113972388
15.00	20.00	26.00	-2.00	297.2433480352
2.50	6.00	31.00	-2.00	29.7633044246
2.50	7.00	31.00	-2.00	46.3361795492
2.50	8.00	31.00	-2.00	64.9329097549
5.00	8.00	31.00	-2.00	67.8939797907
2.50	9.00	31.00	-2.00	85.1444802757
5.00	9.00	31.00	-2.00	87.7784335781
7.50	9.00	31.00	-2.00	91.6418082326
2.50	10.00	31.00	-2.00	105.5986267774
5.00	10.00	31.00	-2.00	107.7759993653
7.50	10.00	31.00	-2.00	110.9444732585
10.00	10.00	31.00	-2.00	110.8196622413
2.50	11.00	31.00	-2.00	125.5875974974
5.00	11.00	31.00	-2.00	127.4148089862
7.50	11.00	31.00	-2.00	130.0209137417
10.00	11.00	31.00	-2.00	134.2120425981
