H	T	d	Uc	L
2.21	19.2	5.4	1.2	179.2943
2.18	19.22	6.09	1.43	199.1199
1.73	19.22	8.65	-0.4	173.0306
3.42	19.27	6.73	1.87	215.8301
1.74	19.35	8.61	1.93	221.6988
4.36	19.38	8.76	0.79	217.5634
2.59	19.48	5.24	-1.52	127.3395
3.16	19.53	5.84	-0.17	166.5857
5.39	19.67	10.26	2.21	268.1232
1.82	19.69	7.78	-0.83	161.3906
5.05	19.74	9.94	-0.29	211.609
1.63	19.81	3.65	2.5	176.1609
1.71	19.87	4.64	-1.91	106.7922
1.15	19.96	2.98	-1.43	90.8015
1.21	19.99	4.16	0.84	155.4687
1.07	8.13	1.97	0.93	48.1949
1	8.42	1.66	-0.61	33.4642
1.2	9.58	3.91	2.25	84.3145
1.18	9.92	2.31	-0.04	52.5883
1.09	10.02	2.5	1.05	65.5874
1.26	10.16	3.42	1.81	82.2174
1.07	10.2	3.84	1.43	80.0832
1	10.36	1.7	-1.25	34.9972
1	10.65	1.67	0.85	59.9522
1.83	10.68	3.53	2.4	97.3762
2.13	10.7	4.97	2.18	104.8154
1.01	10.88	1.85	2.4	80.6267
1.29	10.9	2.39	0.9	70.5638
1.16	11.19	2.99	-0.36	61.2058
1.4	11.36	2.76	0.29	70.0375
1	11.65	1.38	0.08	53.1254
1.37	11.76	2.53	0.81	77.0591
1.79	11.97	5.24	1.77	112.7596
1.03	12.45	2.02	0	63.5697
1.18	12.5	3.05	0.92	86.8074
1.48	12.62	3.19	1.1	93.5268
2.09	12.63	4.52	0.37	97.4952
1.71	12.7	6.05	2.4	133.2986
1.47	12.84	4.14	1.96	114.418
1.46	12.88	2.85	0.21	80.2625
1	12.94	1.44	1.1	73.836
2.32	13.24	4.68	1.42	119.9577
1	13.55	1.7	-1.05	50.4244
3.33	13.69	5.57	1.17	132.4511
1.14	13.78	3.46	-0.91	72.5875
1.51	13.8	5.36	0.25	107.8428
1.76	13.84	4.71	2.1	132.2106
1	13.85	1.88	-0.12	68.3818
1.78	14.02	5.41	0.06	108.8477
1.13	14.09	2.43	-1.62	53.18
2.46	14.16	6.36	2.24	153.5668
1.59	14.16	6.81	2.14	150.2968
1.18	14.17	2.94	0.01	84.308
1	14.2	1.8	-1.26	50.9212
1.69	14.27	8.07	2.29	162.5377
1.18	14.38	2.43	-1.25	60.7537
2.02	14.56	4.11	-0.86	90.4579
1.84	14.59	6.62	1.18	140.2631
1	14.59	1.52	0.33	73.2762
1.02	14.63	3.35	-0.78	77.5714
1.2	14.71	2.51	0.61	92.5884
1.39	14.73	3.27	-1.56	67.7968
1.12	14.76	5.94	1.39	136.2399
1.01	14.83	2.17	-1.27	57.9893
2.6	14.87	7.14	0.77	144.2707
2.69	14.91	6.63	1.17	148.4081
1.02	15.1	4.6	2.14	138.8904
1.17	15.12	3.99	-0.61	90.6989
1.91	15.22	6.33	0.74	137.8672
2.47	15.3	4.99	0.69	131.589
1.23	15.32	3.41	0.49	104.776
1.94	15.51	3.72	0.65	117.9362
1.16	15.6	2.12	-2.38	42.5117
1.49	15.63	2.96	0.1	98.3856
2.98	15.75	6.9	2.32	180.289
1.07	15.79	2.05	1.93	114.1008
1.21	15.8	2.51	-1.6	62.6338
2.5	15.83	5.85	-0.44	128.8085
1.21	15.87	2.47	1.35	113.4813
1.73	15.93	6.29	1.74	160.1235
1.26	16.02	2.61	-1.8	61.6936
1.29	16.08	2.66	-0.89	79.0291
1.25	16.11	2.48	0.18	94.9169
1	16.26	1.6	-0.93	61.6686
1.28	16.37	3.45	-0.85	89.9336
1.1	16.38	2.32	0.67	103.8965
1.04	16.46	2.49	1.67	120.2115
1.12	16.47	2.18	-1.57	60.9617
1.32	16.5	2.97	1.45	125.6462
2.99	16.77	7.1	1.98	188.2345
1.75	16.8	6.33	1.21	160.4882
1.61	17.01	10.57	2.37	215.1633
2.85	17.04	5.36	0.16	143.9148
1.93	17.08	3.77	0.49	127.9615
1.21	17.15	2.64	1.76	131.0617
1.73	17.21	3.36	1.01	132.3046
1.49	17.22	2.99	-0.43	99.5819
2.8	17.34	7.68	0.46	169.9567
1.06	17.39	2.32	-1.13	74.2104
2.01	17.47	6.5	-0.23	143.827
1	17.47	1.61	1	101.9649
3.86	17.48	7.57	-0.68	155.7029
6.39	17.53	11.93	2.12	249.857
4.71	17.67	9.44	1.16	210.3155
1.71	17.72	5.19	1.44	163.1484
2.88	17.74	7.67	2.27	208.8189
4.09	17.8	9.39	0.2	189.6945
1.78	17.89	9.23	2.05	211.5488
1.32	17.91	4.46	-1.6	96.0632
1.58	17.99	4.36	0.01	129.1989
3.3	18.1	9.71	0.73	201.0584
2.18	18.11	5.28	2.24	182.2342
2.21	18.21	4.37	1.03	156.2383
3.37	18.32	7.8	0.23	180.2807
4.09	18.33	9.94	1.51	225.5878
5.48	18.33	10.64	0.64	219.9955
3.1	18.34	6.87	-0.38	159.6173
1.75	18.41	5.43	-0.66	131.5927
1.35	18.43	6.33	-0.7	136.507
1.15	18.5	2.16	-1	80.5875
3.04	18.58	10.41	2.27	240.745
1	18.63	1.4	-0.38	78.2268
1.12	18.67	3.41	-0.59	106.5366
3.03	18.69	6.76	-0.53	158.4297
1.02	18.76	2.27	-1.42	73.4004
2.14	18.87	4.9	0.35	153.633
3.81	18.97	12.79	2.42	269.4954
1.41	19.05	4.54	-1.24	112.0694
1.91	19.05	5.76	-1.35	126.9965
2.98	19.3	5.96	0.59	179.6921
2.79	19.3	7.28	2.2	222.7427
1.05	19.31	3.77	-2.2	80.4907
2.28	19.34	4.57	2.02	189.1814
2.33	19.35	6.54	-0.93	148.6553
1.74	19.4	8.63	0.4	188.8205
2.46	19.49	7.1	0.42	184.2952
1	19.52	1.46	1.11	108.4971
5.08	19.68	9.35	-0.78	196.4102
3.37	19.82	6.55	1.64	215.4746
2.15	19.82	7.8	-0.21	178.1523
1.52	19.88	11.4	1.89	249.5651
1.34	19.9	2.66	-2.26	70.1376
4.52	19.93	12.14	2.37	282.5587
2.21	19.96	4.77	-1.3	127.1322
4.39	19.97	8.88	1.86	248.4355
1	8.21	1.84	1.13	49.167
1.23	8.71	2.85	1.97	67.9083
1.2	9.16	2.21	0.03	48.3767
1	10.1	1.73	-0.49	42.7926
1.15	10.12	2.3	0.3	57.2224
1.85	10.72	3.5	0.03	70.4402
1.37	10.84	4.33	1.42	90.1081
1.61	10.99	3.87	1.5	90.6781
1.02	11.25	1.92	-0.03	55.7566
1.35	11.28	2.8	0.33	69.9896
1.15	11.32	4.63	2.48	108.9357
1	11.43	1.65	-0.49	48.2056
1.44	11.45	3.17	1.98	94.6544
1.18	11.58	3.38	0.88	82.0985
1.24	11.63	2.9	0.28	71.8272
1.4	11.79	2.92	1.73	92.2173
2.51	12	5.25	2.16	121.8242
1.34	12.18	5.07	1.74	110.8841
1.09	12.2	3.89	1.21	94.4212
1.71	12.46	3.41	-0.3	76.8982
1.29	12.53	2.55	-1.2	54.8564
2.89	12.79	5.47	1.25	121.2967
1.31	12.81	6.12	1.78	124.6962
1.02	12.85	1.94	1.22	83.287
2.13	12.85	4.63	0.71	104.898
1.19	12.86	2.41	0.77	81.6744
1.05	12.91	1.96	-0.43	59.5469
1.17	12.98	2.21	1.38	88.5756
1.31	13.18	2.97	2.04	107.5368
1.29	13.36	2.85	1.95	106.5131
1.07	13.38	3.05	-0.92	65.9927
1	13.38	1.42	-0.83	49.0972
2.03	13.57	6.23	1.25	129.2871
1.47	13.57	4.28	1.4	114.3222
1.02	13.59	2.08	1.7	94.3409
1.5	13.63	3.47	-1.16	70.7529
1	13.7	1.38	0.8	73.1405
1	13.74	1.65	-1.14	49.0384
1.07	13.74	2.75	-0.97	64.4079
2.34	13.8	4.53	1.4	124.1644
1.18	13.83	3.97	1.79	117.5395
1	13.91	1.57	-0.67	55.7043
1.75	13.91	6.13	2.42	147.8484
1	13.93	1.78	0.07	69.5866
1.21	13.94	2.41	0.83	89.7849
1.33	14	4.81	2.36	135.4858
1.95	14	3.66	-0.98	80.7603
1.01	14.02	1.87	-1.12	53.3594
1.05	14.06	3.3	0.38	91.4797
1.82	14.16	5.31	2.2	141.9602
2.41	14.16	6.53	0.7	131.046
3.56	14.22	6.53	0.14	134.3727
1.02	14.25	2.22	-0.56	67.0397
1.32	14.3	2.42	-1.27	61.3714
1.68	14.32	7.46	1.72	150.6698
3.07	14.36	7.4	1.85	159.7322
1.15	14.37	3.02	0.11	92.3495
1.18	14.39	4.21	1.64	122.4977
1.03	14.47	2.04	2.02	99.528
1	14.47	1.64	-1.34	48.647
1.6	14.49	3.51	-0.98	79.8485
1.32	14.5	4.42	-0.38	95.1144
1.24	14.51	2.5	-0.81	69.8726
1	14.55	1.52	1.72	93.7746
1	14.56	1.43	1.2	80.1526
1	14.58	1.65	-1.62	44.6932
1.85	14.62	3.67	-0.33	94.2607
2.07	14.64	7.4	1.36	150.1389
1.03	14.74	1.92	1.67	100.2017
1.05	14.77	4.77	0.81	117.0893
1.18	14.83	5.45	1.89	141.0188
1	14.84	1.37	-1.32	44.3175
1.06	14.91	5.75	0.42	120.4115
2.83	14.95	6.26	1.99	160.3323
2.07	14.97	5.17	1.84	145.4427
1.32	15	3.21	-1.72	65.4782
1.28	15.01	3.41	-0.52	86.9075
1.37	15.01	2.55	2.22	114.8543
1	15.15	1.43	-2.26	30.1147
1.53	15.33	4.63	0.03	111.1842
1	15.35	2.56	-1.72	57.0216
1.14	15.45	2.45	1.14	104.8615
1	15.51	1.9	0.72	90.052
1.93	15.62	4.99	1.51	144.1495
3.11	15.63	7.1	0.81	155.7289
2.01	15.65	3.67	-1.41	84.423
1.52	15.7	6.26	0.64	137.9899
1.06	15.73	2.5	-2.13	51.1324
1.05	15.73	2.02	-1.11	62.9433
1.17	15.79	2.34	-1.51	61.855
1	15.87	1.64	1.21	91.1309
1.14	16.06	2.32	0.22	92.0102
4.17	16.09	7.88	1.13	177.6146
3.25	16.11	6.53	1.41	168.2701
1.14	16.25	7.03	0.78	149.6994
1.16	16.27	2.31	-1.38	65.5723
2.5	16.36	5.82	1.91	169.2642
1.51	16.51	2.77	-2.24	59.9137
1.02	16.52	3.89	2.42	149.7723
1.16	16.52	2.26	-0.18	87.2924
2.02	16.59	4.87	-1.44	100.5816
3.73	16.61	10.46	2.29	217.8231
1.37	16.61	5.46	-0.72	114.3512
1.69	16.66	4.77	0.15	126.3071
1.02	16.75	1.87	2.29	124.1295
1.09	16.82	2.46	2.3	127.5565
2.3	16.83	4.2	1.55	152.2395
1.1	16.84	4.59	-1.11	98.5042
1.27	16.86	4.62	-1.1	100.3426
2.09	16.96	4.67	-0.53	118.6992
1.03	17.01	1.99	0.89	103.631
4.2	17.1	9.81	1.83	214.8214
3.83	17.18	7.99	2.44	213.1883
1.54	17.19	3.6	1.46	140.8125
1.95	17.3	5.68	0.33	145.2084
1.03	17.41	2.23	2.28	134.4249
2.35	17.44	4.77	1.27	158.6871
1.48	17.44	5.47	-0.13	132.5233
1.34	17.47	4.46	2.37	165.2921
3.08	17.61	6.03	0.2	156.981
1.01	17.64	2.84	1.02	121.6932
1.51	17.65	4.05	0.22	126.5751
1.38	17.85	3.14	0.22	116.2986
1.07	17.91	3.95	0.95	136.8463
1.63	18.04	4.95	-0.43	127.671
1.02	18.07	2.06	1.43	115.1317
4.05	18.24	7.92	-0.44	171.7161
1	18.25	1.45	0.56	95.361
1	18.26	1.68	-1.71	55.9017
1.11	18.3	2.02	0.41	107.1683
2.41	18.33	4.58	-0.06	140.2604
2.17	18.33	5.25	-0.64	133.2276
2.02	18.37	4.32	-0.27	136.2459
1	18.51	1.35	1.72	109.2473
1.97	18.69	4.32	-0.88	120.0882
1.44	18.75	2.63	1.69	144.8094
1.76	18.9	3.93	1.7	166.4904
3.1	18.94	6.53	-1.69	135.0705
2.69	18.97	9.22	1.05	210.4981
2.17	18.97	5.9	-1.67	123.0204
1.61	19.01	6.84	-0.17	158.6307
1.93	19.01	6	-0.34	149.8358
3.02	19.04	6.16	-1.16	143.4783
2.11	19.05	7.24	0.49	179.8083
2.48	19.07	6.18	-0.24	158.5042
1.21	19.1	5.44	0.14	148.786
1	19.22	1.53	1.8	118.0511
4.16	19.28	9.6	1.35	232.5957
1.15	19.3	2.11	-1.32	76.9669
1.46	19.36	2.72	1.5	147.4927
1.23	19.36	2.78	-0.97	95.5221
3.14	19.4	6.16	-0.22	167.1803
2.96	19.46	5.48	2.12	207.8792
1.22	19.49	5.58	-0.96	130.6655
1.91	19.49	3.56	-1.99	92.6808
3.03	19.62	9.75	0.29	208.5351
1.26	19.72	4.43	-1.55	106.981
1.78	19.72	4.07	-1.71	104.6504
2.67	19.73	5.23	-1.92	120.7947
2.09	19.76	5.02	-2.44	101.962
5.25	19.85	9.89	0.36	227.9344
1	19.9	1.77	-1.46	68.5534
1.43	19.91	2.64	-1.62	85.238
1.09	19.98	2.12	-1.03	85.3072
4.72	19.98	9.64	-0.4	207.909
1	19.99	1.4	1.19	116.4165
1.01	8.04	2.06	0.56	44.6605
1	9.02	1.82	1.14	54.3356
1	9.41	1.4	-0.56	36.087
1.01	9.53	2.39	1.7	67.4986
1.19	10.81	2.19	1.74	77.1803
1.4	10.83	2.93	1.97	86.8206
1.84	10.95	3.71	0.31	75.7209
1.33	11.16	3.91	2.12	96.3938
1.84	11.18	4.47	2.4	108.05
1.39	11.26	2.67	1.37	81.5114
1.08	11.28	3.11	-0.2	64.0452
1.47	11.4	2.76	-0.46	61.6719
1.63	11.46	3.31	-0.4	67.7503
1.13	11.85	5	1.45	102.6711
1	11.9	1.41	-1.77	29.3492
1	11.93	1.77	-0.2	55.4649
1	11.95	1.4	-0.99	41.1756
1.06	12.04	2.28	-1.18	48.5902
1	12.23	1.6	-0.73	48.1218
1.08	12.36	2.44	0.16	69.6582
1.64	12.37	3.99	-0.19	81.4674
1.91	12.49	4.68	0.46	97.5195
1	12.54	1.49	0.62	65.9415
1	12.62	1.35	1.31	73.3662
2.03	12.68	4.34	1.18	107.2659
1.47	12.85	4.76	1.2	108.7282
3.12	12.86	5.62	1.21	123.5706
1.08	12.86	2.15	-1	53.7358
1.78	12.92	4.6	0.41	99.0383
1	12.95	1.79	1.35	81.7336
1.03	13.1	1.9	-1.69	41.6065
1.15	13.16	6.81	2.25	138.5718
1.68	13.26	4.45	1.97	122.2487
2.1	13.38	4	-0.98	80.2311
2.22	13.52	4.53	1.73	125.3887
1	13.77	1.64	0.81	77.3324
1.57	13.82	4.3	1.04	112.1215
1	14.03	1.76	0.48	75.8448
1.07	14.04	2.03	-1.95	42.8411
5.16	14.14	9.05	2.42	184.5921
1.16	14.29	3.03	1.14	102.967
1.96	14.29	3.62	-0.18	94.7956
1	14.31	1.34	-1.49	39.7142
1	14.32	1.6	2.36	98.7105
1.22	14.37	2.32	-1.24	60.1009
3.06	14.38	6.74	1.93	157.1972
1.15	14.58	2.74	0.68	94.9444
1.53	14.62	6.08	2.45	154.4621
1.55	14.62	6.52	1.9	149.4105
1.07	14.63	2.73	-0.35	78.4263
1.01	14.64	1.91	-0.13	71.8438
3.25	14.76	7.26	1.79	163.7445
1	14.86	1.74	1.29	87.2085
1	15.06	1.57	-1.49	47.2114
1	15.12	1.81	-0.41	68.3098
1.18	15.28	2.27	0.34	89.0808
4.69	15.3	8.96	2.19	194.357
1.71	15.3	6.98	2.19	165.7342
1.4	15.43	4.92	0.99	129.3661
1	15.43	1.63	0.83	87.3159
1.04	15.46	5.6	1.78	150.0403
3.28	15.58	6.28	-0.5	128.571
2.12	15.6	4.45	-1.18	91.4118
1.35	15.85	5.29	-0.32	113.6936
1.81	15.89	3.75	-0.68	97.6922
1.96	15.93	6.34	-0.3	127.2209
2.74	16	5.95	2	169.3645
1.26	16	2.6	-2.23	53.6662
2.15	16	4.51	-0.96	103.0409
1	16.01	1.42	1.81	103.4125
1.21	16.07	2.27	-1.54	61.9772
1.04	16.08	1.9	-2.17	43.8956
2.65	16.11	5.82	0.45	142.5608
1.57	16.27	2.87	-2.23	60.7962
1.02	16.28	1.9	-1.6	54.7009
1.02	16.28	2.78	-1.69	64.0424
1.25	16.31	6.71	2.2	166.1111
1	16.35	1.73	-1.91	46.6541
2.56	16.4	10.23	2.26	207.2852
1.89	16.42	5.45	2.05	164.8905
1.05	16.46	5.55	1.52	150.9395
2.09	16.49	9.33	2.22	199.3357
1.16	16.53	3.23	1.33	125.385
1	16.55	1.44	0.67	82.728
1.12	16.62	2.06	0.25	92.1856
1.97	16.65	5.13	0.65	140.5164
2.21	16.7	5.12	1.94	165.5151
1.01	16.7	1.83	1.57	110.7385
1.38	16.78	3.58	-1.37	85.1271
2	16.87	9.94	2.41	211.3706
1.89	16.97	4.97	-1.37	104.3061
1	16.98	1.68	-0.57	72.8024
1	17.19	1.76	-2.47	38.5338
1.25	17.2	9.47	1.88	199.2363
2.91	17.23	5.39	-0.38	136.2764
2.62	17.26	7.21	2.1	194.6129
1.21	17.3	2.27	0.63	106.9123
1.54	17.31	5.2	-0.73	118.053
1.16	17.39	2.42	-0.18	94.4216
1.94	17.43	3.93	-0.24	119.1552
3.86	17.48	7.22	2.17	206.8591
3.01	17.48	8.25	1.07	188.4593
4.26	17.51	8.76	0.2	183.1001
3.17	17.56	7.13	2.18	202.7579
2.73	17.69	8.81	1.97	210.0115
1	17.7	1.66	1.11	106.1746
1.19	17.7	2.25	-1.4	71.162
2.81	17.74	5.74	-1.56	119.8003
5.42	17.83	10.58	0.59	212.2008
3.68	17.85	10.29	1.04	207.6437
2.44	17.88	7.57	-0.33	157.2123
2.28	18	9.94	2	220.1219
3.58	18	6.64	0.89	182.565
1.47	18	2.95	1.44	138.3235
1.21	18	2.27	-0.67	88.9493
2.99	18.13	7.27	0.72	181.4449
1.02	18.13	1.91	0.65	104.7734
2.29	18.18	5.94	1.77	185.8033
1.06	18.22	2.19	2.02	129.7373
1.25	18.35	3.69	-2.33	74.419
2.23	18.42	8.04	0.45	180.2678
2.11	18.49	4.26	0.87	153.6533
2.27	18.52	5.15	-1.11	125.1089
1.19	18.68	2.2	-2.25	57.0668
1.07	18.76	2.33	1.68	128.8708
1.5	18.77	2.91	-1.3	90.7606
1	18.77	1.56	0.1	92.7365
2.51	18.85	5.58	2.04	196.7254
2.16	18.88	6.29	-0.09	158.3323
7.02	18.9	13.59	1.67	274.3688
1.59	18.93	3.53	0.9	144.4268
2.47	18.98	5.77	-1.51	127.7548
1.1	18.99	2.09	2.15	137.401
1	19.01	1.7	-0.77	77.8232
1	19.04	1.76	-1.74	59.2793
3.72	19.07	7.36	1.9	221.2847
4.6	19.09	9.87	1.44	236.5463
2.22	19.09	5.96	-0.5	149.422
1.73	19.19	5.73	-0.85	136.5823
2.54	19.22	5.3	-1.91	117.212
2.29	19.26	8.27	0.62	194.694
2.32	19.28	8.54	0.83	208.148
1.27	19.38	3.73	1.5	159.0206
1	19.4	1.8	-0.72	82.3965
1.12	19.54	9.71	1.04	218.8258
3.15	19.56	13.75	2.24	282.2246
1.24	19.6	4.03	-1.63	99.4841
1	19.6	1.83	-1.97	57.5992
3.15	19.68	7.05	-0.68	167.7296
2.88	19.7	9.15	1.51	229.5623
2.05	19.85	5.36	-0.83	140.9817
4.85	19.87	9.48	2.14	260.6907
1.15	19.89	2.12	-1.87	67.8898
1.04	19.95	1.89	1.86	134.6797
1.21	19.96	6.44	-0.76	147.4283
1.13	19.98	2.46	-1.58	79.8079
1	8.21	1.83	0.26	41.5706
1.17	8.52	2.49	1.66	61.2108
1.76	8.88	3.66	2.19	78.4061
1.06	9.39	2.33	1.21	61.5038
1	9.4	1.75	0.26	47.4062
1.48	9.87	3.34	1.01	72.0139
1.02	9.88	3.5	1.87	79.6572
1.06	9.96	2.73	-0.01	55.3854
1.05	10.45	2.04	-0.78	44.1885
1.1	10.77	2.11	-0.22	53.15
1.21	10.95	2.32	0.34	63.2971
2.78	10.99	5.08	2.42	114.3909
1.2	11.13	2.6	2.34	90.0208
1.6	11.21	3.17	1.14	81.3693
1.3	11.27	2.93	-0.41	61.5079
1.32	11.33	3.68	2.18	98.6249
1.82	11.43	3.77	1.03	89.4591
1.29	11.45	5.7	2.36	115.0849
2.42	11.59	5.49	1.7	112.5718
1	11.62	1.43	2.32	76.7658
1.13	11.65	3.02	1.24	83.9402
1.87	11.78	5.33	2.15	116.5454
1	11.79	1.36	-1.75	28.8856
1.87	11.98	4.06	-0.04	82.4757
1.01	12.42	2.07	2.48	95.8461
2.23	12.56	4.15	1.82	114.6889
1.96	12.58	4.29	0.43	95.5447
1.44	12.65	3.09	-0.14	75.9347
2.17	12.66	4.94	1.52	116.6577
1.99	12.78	5.04	2.31	128.0023
1.38	12.96	3.11	1.47	99.8919
1.22	12.98	4.15	1.74	111.0687
1	13	1.52	0.93	73.0982
1.08	13.07	2.33	1.32	88.7798
1	13.1	1.41	0.4	64.9301
1.05	13.12	3.39	0.61	92.1672
1	13.16	1.89	0.7	75.4568
1.54	13.24	3.38	0.68	94.6402
1	13.25	1.84	-0.33	61.012
1.81	13.33	3.52	0.95	102.2093
1.56	13.46	3.21	-0.51	77.7379
1.3	13.55	2.47	2.03	105.5881
3.41	13.72	6.87	1.79	150.1115
1.58	13.73	5.31	1.37	123.9115
2.9	13.76	5.88	0.81	127.3899
1.29	13.9	2.79	1.51	104.0759
1.06	13.9	2.19	0.18	76.4282
2.26	14.15	4.55	-0.12	104.0011
1.02	14.19	2.48	0.3	82.6762
3.35	14.23	7.81	1.48	156.3552
1	14.36	1.34	-1.1	47.5551
1.02	14.41	3.52	1.24	108.8835
4.44	14.56	7.55	1.66	167.2679
2.55	14.6	5.39	0.81	130.3388
1.54	14.72	2.87	1.51	113.5106
3.74	14.75	7.17	1.32	158.2834
1.63	14.78	5.14	2.19	145.544
1.38	14.79	2.73	0.38	93.7551
1.23	14.83	2.32	0.83	95.0448
2.74	14.9	6.42	1.04	145.1884
3.69	14.9	7.76	1.84	171.5714
1.48	14.98	2.84	-0.51	82.816
2.42	15.21	4.79	2.4	156.3301
1.4	15.35	2.95	0.28	98.4872
1.66	15.51	4.23	-1.11	88.5499
4.47	15.58	9.07	1.58	181.8267
3.05	15.68	5.78	1.68	161.4206
3.26	15.69	6.54	0.09	141.2651
1.16	15.85	2.87	-1.34	70.9858
1.11	15.89	2.32	0.96	102.9541
1.01	15.99	2.02	-2.32	41.9264
2.07	16.14	5.11	0.31	130.7369
1.8	16.14	5.44	0.04	126.8102
3.32	16.23	7.18	1.17	170.3661
1.04	16.36	2.76	-1.55	67.2542
3.54	16.46	8.91	2.05	201.4031
3.63	16.94	7.48	-0.09	159.433
2.51	17.04	7.73	0.04	157.5411
1.76	17.05	4.02	0.83	134.9073
1.28	17.06	3.43	-1.89	74.2814
1	17.09	1.62	1.66	106.6557
1.76	17.14	4.54	0.48	134.6981
1	17.15	1.5	-0.7	67.8252
3.16	17.17	7.18	0.22	162.2644
2.97	17.19	6.23	1.05	168.1466
3.13	17.2	6.7	2.3	194.9595
1.07	17.2	4.81	2.1	168.1004
1.5	17.26	6.56	0.02	143.7372
2.37	17.31	7.59	1.9	192.7723
2.08	17.41	4.03	-0.5	116.3883
2.24	17.43	5.3	0.56	149.5899
1.68	17.49	3.45	-1.4	90.181
1.53	17.54	3.52	0.93	133.1837
1.2	17.65	5.16	1.31	155.5785
1.08	17.66	2.07	1.56	121.6362
1	17.68	1.54	1.21	100.6934
1.08	17.68	2.29	-1.4	70.1414
1.1	17.73	3.62	-1.51	85.3896
1.48	17.73	3.55	-1.02	98.0421
3.85	17.75	7.75	-0.06	171.4928
2.84	17.77	5.63	-1.28	124.9057
1.65	17.78	6.17	-1.1	124.3093
1.01	17.78	1.92	-0.88	74.1879
2.91	17.79	5.88	-1.74	118.3942
1.38	17.86	4.2	1.84	158.6969
3.15	17.91	6.18	-1.38	130.7553
4.02	17.96	8.19	1.56	209.3042
2.64	18.06	5.15	0.42	154.9966
1.09	18.2	4.16	1.14	145.4641
3.6	18.2	7.73	-0.98	156.2828
1.16	18.21	2.34	0.92	118.6762
2.09	18.34	4.28	-0.51	125.6135
1.25	18.37	2.65	1.02	127.1112
3.46	18.49	7.13	2.09	214.3631
2.47	18.58	9.38	1.74	219.4742
1.2	18.6	3.04	1.66	145.7927
3.2	18.61	7.39	-0.45	165.5259
1.29	18.66	6.24	0.19	154.8766
4.55	18.77	13.08	2.21	267.8321
1.22	18.79	3.6	-0.33	116.0133
1.05	18.82	1.93	-0.07	95.5736
1.37	18.82	3.36	-2.22	76.2616
2.39	18.88	5.84	2.05	198.8384
1.87	18.9	4.41	-0.53	128.478
1.64	18.95	6.51	0.49	168.707
1.09	18.97	2.19	-0.11	100.2867
3.54	18.99	10.31	1.38	230.5095
1.43	19.08	3.37	2.13	166.2178
5.87	19.15	10.9	0.44	231.0424
4.5	19.17	9.21	0.98	222.7798
2.9	19.19	7.94	1.62	215.9049
2.26	19.29	6.12	1.86	200.8338
2.2	19.32	6.93	0.47	180.1353
2.63	19.33	9.66	1.01	217.1464
2.21	19.36	8.79	-0.41	178.3831
1.2	19.4	2.36	0.55	120.292
1.18	19.48	7.23	0.76	182.7302
2.2	19.5	4.47	-1.08	125.336
3.13	19.53	12.58	2.29	270.1051
1.06	19.53	4.06	2.34	179.073
3.19	19.58	10.65	2.45	260.9748
1.68	19.6	3.95	1.2	162.1286
2.31	19.61	5.94	0.3	171.055
1.29	19.64	2.64	-2.24	68.4719
1.74	19.67	5.84	2.13	203.2272
1.39	19.74	7.8	-0.24	171.4141
1.17	19.85	2.68	0.49	126.357
3.67	19.88	7.15	2.12	233.6864
1.02	19.9	2.39	-0.63	96.8672
1.07	19.92	3.83	2	172.636
1.01	19.92	1.83	0.91	119.199
1.12	19.94	3.79	-2.06	87.627
1.44	19.95	3.09	-1.44	99.7223
3.07	19.98	6.12	-0.03	175.5083
1	8.29	1.44	2.48	58.4506
1.02	9.49	1.86	2.01	66.3992
1	9.93	1.44	-0.8	36.0621
1.06	10.16	1.92	-0.84	41.2911
1.47	10.18	4.02	1.3	81.5766
2.25	10.54	4.48	2.01	99.3214
2.68	10.57	5.29	2.1	106.5579
1	10.64	1.34	-0.21	43.3447
1.3	10.82	2.69	-0.51	55.9947
1	11.15	1.48	-0.4	46.3178
1.04	11.16	2.06	-1.04	44.2988
1	11.46	1.69	0.57	61.6706
1.07	11.58	2.18	2.3	85.7997
1	11.61	1.44	-0.46	46.9449
1.55	11.73	2.91	1.63	91.3519
1.06	11.94	2.56	2.36	95.6178
1	11.98	4.97	2.35	114.3044
1.04	12.18	3.21	-0.48	66.4253
2.16	12.51	4.17	2.4	121.6683
1.64	12.6	3.07	2.41	110.7906
1	12.61	1.45	0.62	65.8628
2.94	12.8	5.5	1.57	126.1669
1.01	12.81	2.68	2.05	99.3886
1.01	12.86	3.92	-0.12	81.3392
3.21	13.03	6.93	2.06	145.0441
1.07	13.34	1.95	0.81	79.3278
1.22	13.35	3.12	1.54	102.6105
2.53	13.35	4.92	1.03	118.3845
1.04	13.36	2.48	0.41	79.3279
1.34	13.59	2.66	0.81	90.8763
1.87	13.67	5.05	0.03	103.3787
1.01	13.78	3.01	-0.55	72.7826
1.75	13.82	5.8	1.02	124.0125
1	13.85	1.69	-0.43	60.5852
1.03	13.98	4.36	2.47	130.9311
1.08	13.99	3.28	2.42	120.9202
1.01	14.01	1.9	-0.41	64.3051
1.27	14.04	4.25	-0.26	91.813
1.63	14.05	4	1.25	115.1555
2.02	14.17	6.33	1.96	146.7327
1.12	14.2	2.73	2.41	117.3529
1.07	14.26	3.46	0.47	95.9616
1.21	14.31	2.2	-1.49	54.5693
2.08	14.37	3.9	-0.2	98.2179
1.76	14.37	3.82	-0.8	85.7381
2.34	14.49	7.54	2.47	167.784
1	14.61	1.74	-0.38	65.502
